codigo,tipo,nombre,deporte,direccion,telefono,municipio,departamento,paginaweb,email,ubicacion,razonsocial,claseubicacion,localidadcomuna,descripcion,latitud,longitud,urlimagen
248,LIGAS,LIGA DE BEISBOL DE BOGOTA,BEISBOL,DIAMANTE DE BEISBOL HERMES BARROSO,,BOGOTÁ D.C.,BOGOTÁ D.C.,beisbolbogota@yahoo.es,beisbolbogota@yahoo.es,,,,,,4.663155571,-74.09739376,
90,FEDERACIONES,FEDERACION DE KARATE DO,KARATE DO,KR 7 32-16 PISO 8,3174324651,BOGOTÁ D.C.,BOGOTÁ D.C.,,fckcolombiakarate@gmail.com,,,,,,4.619097,-74.0678981,
204,LIGAS,LIGA DE VOLEIBOL DE ANTIOQUIA,VOLEIBOL,KR 70 48-273 INT 105,,MEDELLÍN,ANTIOQUIA,,,,,,,,6.25659242,-75.58716468,
1670,ESCENARIO,CANCHA DE BALONCESTO DE LA DE LA INSTITUCION EDUCATIVA VILLA COLOMBIA,Recreativo y Educación Fisíca,KR 12 A CL 53,0,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA VILLA COLOMBIA,Zona Urbana,COMUNA OCHO,CANCHA DE BALONCESTO,3.445689992,-76.49818593,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/190.png
2409,ESCENARIO,CANCHA DE BALONCESTO DEL BARRIO EL JARDIN,Recreativo y Deportivo,CL 27 CON KR 33A,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA ONCE,CANCHA DE BALONCESTO,3.422951629,-76.51690601,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/929.png
814,ESCENARIO,CANCHA DE BALONCESTO No1 PARQUE VENEZUELA,Deportivo,CL 88 CON KR 44,3243948,BARRANQUILLA,ATLANTICO,atencioalciudadano@barranquilla.gov.co,atencioalciudadano@barranquilla.gov.co,Otro,SECRETARIA DISTRITAL DE RECREACION Y DEPORTES DE BARRANQUILLA,Zona Urbana,SIN COMUNAS,CANCHA DE BALONCESTO,11.00164183,-74.8241655,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/278.png
1402,ESCENARIO,CANCHA MULTIPLE No3 DE LAUNIVERSIDAD TECNOLOGICA DE PEREIRA,Deportivo,LA JULITA ALAMOS,3161925,PEREIRA,RISARALDA,,,Establecimiento educativo,UNIVERSIDAD TEGNOLOGICA DE PEREIRA,Zona Urbana,COMUNA UNIVERSIDAD,CANCHA MULTIPLE,4.792932,-75.69032283,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\98.png
2344,ESCENARIO,CANCHA DE BALONCESTO DEL POLIDEPORTIVO CIUDAD MODELO,Recreativo y Deportivo,KR 41 B 31 B 40,0,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo recreativo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA ONCE,CANCHA DE BALONCESTO,3.416105825,-76.51266169,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/864.png
1637,ESCENARIO,CANCHA DE BALONCESTO N°3 DEL BARRIO ALFONSO LOPEZ,Recreativo y Deportivo,KR 7 S CL 81,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SIETE,CANCHA DE BALONCESTO,3.452977401,-76.4779664,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/157.png
1144,ESCENARIO,CANCHA DE FUTBOL DE LA VILLA OLIMPICA EL SOL,Deportivo,CL 55 CON KR 13 VIA CORRALES,0,SOGAMOSO,BOYACA,,,Complejo deportivo,INSTITUTO DE RECREACION Y DEPORTE DE SOGAMOSO,Zona Urbana,SIN COMUNAS,CANCHA DE FUTBOL,5.754946833,-72.91025367,http://www.visorgeocoldeportes.gov.co/images/escenarios/15759/57.png
1530,ESCENARIO,PISTA ATLETICA DEL BARRIO LAS AMERICAS,Recreativo y Deportivo,KR 3A NORTE CON CL 77,5566412,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,PISTA ATLETICA,3.496637223,-76.492007,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/50.png
867,ESCENARIO,CANCHA DE BALONCESTO POLIDEPORTIVO LA MAGDALENA,Deportivo,KR37 C CON CL36B,3640742,BARRANQUILLA,ATLANTICO,svasquez@barranquilla.gov.co,svasquez@barranquilla.gov.co,Otro,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD,Zona Urbana,SIN COMUNAS,CANCHA DE BALONCESTO,10.943234,-74.79269183,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/391.png
521,LIGAS,LIGA DE AJEDREZ DE NARIÑO,AJEDREZ,KR 26 N° 17-40,3128513055,PASTO,NARIÑO,fedecodaz@gmail.com,fedecodaz@gmail.com,,,,,,1.215425563,-77.27970413,
846,ESCENARIO,CANCHA MULTIPLE PARQUE BELLAVISTA,Deportivo,ENTRE CL 72 Y 70 Y ENTRE KR 61 Y 61 B,3399888,BARRANQUILLA,ATLANTICO,svasquez@barranquilla.gov.co,svasquez@barranquilla.gov.co,Otro,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE PLACA CUBIERTA,11.00264,-74.79573717,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/370.png
1413,ESCENARIO,CANCHA SINTETICA EL GOL,Deportivo,CL 17 KR 17,3252025,PEREIRA,RISARALDA,daniels14@epm.net.co,daniels14@epm.net.co,Otro,CANCHA SINTETICA EL GOL,Zona Urbana,COMUNA UNIVERSIDAD,CANCHA SINTETICA DE MICROFUTBOL,4.804214167,-75.688013,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\109.png
2146,ESCENARIO,CANCHA DE VOLEIBOL DE PLAYA DE LA INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Recreativo y Educación Fisíca,KR 62 N? 2-28,5513540,CALI,VALLE DEL CAUCA,politecnico@emcal.net.co,politecnico@emcal.net.co,Establecimiento educativo,INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE VOLEIBOL DE PLAYA,3.403054814,-76.55376515,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/666.png
115,FEDERACIONES,FEDERACION DE FUTBOL,FUTBOL,AV 32 16-22 PISO 4,,BOGOTÁ D.C.,BOGOTÁ D.C.,www.colfutbol.org,,,,,,,4.6210324,-74.0721125,
2293,ESCENARIO,CANCHA MULTIPLE DEL BARRIO CRISTOBAL COLON,Recreativo y Deportivo,CL 23 CON KR 38,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIEZ,CANCHA MULTIPLE,3.420260433,-76.52160454,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/813.png
407,LIGAS,LIGA DE FUTBOL DE SALON DE CORDOBA,FUTBOL DE SALON,KR 7W N° 14-71  BARRIO CARACOLI,3216560280,MONTERÍA,CORDOBA,frabhe@hotmail.com,frabhe@hotmail.com,,,,,,8.746350191,-75.8903149,
2364,ESCENARIO,CANCHA MICRO FUTBOL DEL PARQUE RECREATIVO MARIANO RAMOS,Recreativo,KR 48 CON CL 40,0,CALI,VALLE DEL CAUCA,0,0,Otro,JUNTA DE ACCION COMUNAL DEL BARRIO MARIANO RAMOS,Zona Urbana,COMUNA DIECISEIS,CANCHA DE MICROFUTBOL,3.404679789,-76.52140461,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/884.png
403,LIGAS,LIGA DE BEISBOL DE CORDOBA,BEISBOL,ESTADIO 18 DE JUNIO,,MONTERÍA,CORDOBA,ligabeisbolcordoba@hotmail.com-,ligabeisbolcordoba@hotmail.com-,,,,,,8.767697551,-75.86860761,
1640,ESCENARIO,PISTA DE PATINAJE DEL BARRIO ALFONSO LOPEZ GALERIAS,Recreativo y Deportivo,KR 7 T BIS CL 81,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SIETE,PISTA DE PATINAJE,3.451260773,-76.47816679,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/160.png
871,ESCENARIO,GIMNASIO DE PESAS CHICO DE HIERRO,Deportivo,CL 30 N? 18A-253,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 2,GIMNASIO DE PESAS,10.42165117,-75.5352755,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/174.png
1053,ESCENARIO,DEPORTES DE MAR MAKANA CLUB BARRIO EL LAGUITO,Deportivo,BARRIO EL LAGUITO,0,CARTAGENA DE INDIAS,BOLIVAR,info@makanaclub.com,info@makanaclub.com,Establecimiento educativo,MAKANA CLUB,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 1,DEPORTES DE MAR,10.39674567,-75.56418833,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/440.png
1807,ESCENARIO,GIMNASIO DE LA UNIDAD RECREATIVA EL RINCON DE PACARA,Recreativo,AV 2G 58N-100,6653948,CALI,VALLE DEL CAUCA,rincondepacara@crcali.org,rincondepacara@crcali.org,Complejo deportivo,UNIDAD RECREATIVA EL RINCON DE PACARA,Zona Urbana,COMUNA DOS,GIMNASIO,3.48344045,-76.51085922,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/327.png
862,ESCENARIO,CANCHA MULTIPLE NUEVO COLEGIO DEL PRADO,Deportivo,KR 62 CON CL75,3787937,BARRANQUILLA,ATLANTICO,,,Establecimiento educativo,NUEVO COLEGIO DEL PRADO,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE PLACA CUBIERTA,11.00743889,-74.79871556,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/386.png
2333,ESCENARIO,PISTA DE TROTE DEL POLIDEPORTIVO LA ESPERANZA,Recreativo y Deportivo,KR 37 CON CL 26B,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA ONCE,PISTA DE TROTE,3.419815826,-76.51831455,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/853.png
265,LIGAS,LIGA DE LEVANTAMIENTO DE PESAS DE CUNDINAMARCA,LEVANTAMIENTO DE PESAS,DG 57 N° 24-40,,BOGOTÁ D.C.,BOGOTÁ D.C.,cundipesas@yahoo.com,cundipesas@yahoo.com,,,,,,4.645332939,-74.07265558,
1893,ESCENARIO,CANCHA MULTIPLE DEL CENTRO RECREATIVO LAS DELICIAS COMFANDI,Recreativo,KR 4B N?36A-38,4434837,CALI,VALLE DEL CAUCA,recreadeliciasprados@comfandi.com.co,recreadeliciasprados@comfandi.com.co,Complejo recreativo,CENTRO RECREATIVO LAS DELICIAS COMFANDI,Zona Urbana,COMUNA CUATRO,CANCHA MULTIPLE,3.460087086,-76.51071082,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/413.png
1868,ESCENARIO,CANCHA DE VOLEIBOL DE LA INSTITUCION EDUCATIVA JOSE HOLGUIN GARCES,Recreativo y Educación Fisíca,AV 4 OESTE N? 23-108,8829538,CALI,VALLE DEL CAUCA,admin@iejosehgarcescali.edu.co,admin@iejosehgarcescali.edu.co,Establecimiento educativo,INSTITUCION EDUCATIVA JOSE HOLGUIN GARCES,Zona Urbana,COMUNA UNO,CANCHA DE VOLEIBOL,3.452116009,-76.56745229,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/388.png
1768,ESCENARIO,PISTA DE PATINAJE ARTISTICO DE LA UNIDAD DEPORTIVA PANAMERICANA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,PISTA DE PATINAJE ARTISTICO,3.423029087,-76.53531685,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/288.png
643,LIGAS,LIGA DE SOFTBOL DE SUCRE,SOFTBOL,ESTADIO DE SOFTBOL EDUARDO PORRAS ARRAZOKA  CARRETERA TRONCAL VIA TOLU KM3,,SINCELEJO,SUCRE,ligadesoftboldesucre@hotmail.com,ligadesoftboldesucre@hotmail.com,,,,,,9.33549174,-75.40645145,
965,ESCENARIO,CANCHA DE MICROFUTBOL N° 1 COLEGIO LA SALLE,Deportivo,TORICES PASEO BOLIVAR,6661173,CARTAGENA DE INDIAS,BOLIVAR,www.colsallecartagena.edu.co,www.colsallecartagena.edu.co,Establecimiento educativo,COLEGIO DE LA SALLE,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 2,CANCHA DE MICROFUTBOL,10.42442323,-75.53390989,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/270.png
232,LIGAS,LIGA DE TENIS DE CUNDINAMARCA,TENIS,CL 66 61-1 INT 8 APTO 902,,BOGOTÁ D.C.,BOGOTÁ D.C.,litecundi@yahoo.com,litecundi@yahoo.com,,,,,,4.668850154,-74.08479502,
2077,ESCENARIO,PISTA DE TROTE DE LA UNIVERSIDAD SANTIAGO DE CALI,Recreativo y Educación Fisíca,CL 5 N? 62-00,5183000,CALI,VALLE DEL CAUCA,www.usc.edu.co,www.usc.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,PISTA DE TROTE,3.401907268,-76.54887215,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/597.png
872,ESCENARIO,CANCHA DE TENIS N° 8 COMPLEJO RAQUETERO,Deportivo,AV EL LAGO KR 29B N? 17-22 PIE DE LA POPA,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Complejo deportivo,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 2,CANCHA DE TENIS,10.41910286,-75.53824308,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/175.png
756,LIGAS,LIGA DE FUTBOL DE AMAZONAS,FUTBOL,KR 11 N°  4-46,,LETICIA,AMAZONAS,julioperezguzman@hotmail.com,julioperezguzman@hotmail.com,,,,,,-4.221936926,-69.94108396,
1870,ESCENARIO,PISCINA DEL CLUB EMCALI,Recreativo y Deportivo,KM 3 VIA AL MAR,8829373,CALI,VALLE DEL CAUCA,clubemcali@emclai.net.co,clubemcali@emclai.net.co,Club,CLUB EMCALI,Zona Urbana,COMUNA UNO,PISCINA,3.449222235,-76.56434936,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/390.png
831,ESCENARIO,ESTADIO DE BEISBOL MENOR EDUARDO CACERES DE LA MAGDALENA,Deportivo,CL 38 CON KR 6,3002984622,BARRANQUILLA,ATLANTICO,svasquez@barranquilla.gov.co,svasquez@barranquilla.gov.co,Otro,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD,Zona Urbana,SIN COMUNAS,CANCHA DE BEISBOL,10.942427,-74.79319267,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/355.png
1373,ESCENARIO,COLISEO DE COMBATE,Deportivo,SECTOR VILLA OLIMPICA,3248001,PEREIRA,RISARALDA,areaescenarios@hotmail.com,areaescenarios@hotmail.com,Otro,SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE,Zona Urbana,COMUNA OLIMPICA,COLISEO DE JUDO,4.806865667,-75.752716,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\34.png
1545,ESCENARIO,CANCHA MULTIPLE N°1  DEL BARRIO PASO COMERCIO,Recreativo y Deportivo,KR 2A NORTE CON CL 71C,5566412,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,CANCHA MULTIPLE,3.491698167,-76.49052574,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/65.png
1585,ESCENARIO,CANCHA MULTIPLE DEL CENTRO DOCENTE JORGE ELIECER GAITAN,Recreativo y Educación Fisíca,KR 2 C N? 71 00,4428886,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,CENTRO DOCENTE JORGE ELIECER GAITAN,Zona Urbana,COMUNA SEIS,CANCHA MULTIPLE,3.47184495,-76.48474739,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/105.png
1675,ESCENARIO,CANCHA DE FUTBOL DEL BARRIO LA BASE,Recreativo y Deportivo,KR 12 N? 56 35,3167072710,CALI,VALLE DEL CAUCA,0,0,Otro,JUNTA DE ACCION COMUNAL LA BASE,Zona Urbana,COMUNA OCHO,CANCHA DE FUTBOL,3.448927849,-76.49567192,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/195.png
2074,ESCENARIO,CANCHA DE MICROFUTBOL DE LA UNIVERSIDAD SANTIAGO DE CALI,Recreativo y Educación Fisíca,CL 5 N? 62-00,5183000,CALI,VALLE DEL CAUCA,www.usc.edu.co,www.usc.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE MICROFUTBOL,3.403077034,-76.54862836,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/594.png
2436,ESCENARIO,PISCINA DEL PARQUE LA TORTUGA,Recreativo y Deportivo,CL 44 N? 24C,4489829,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo recreativo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA DOCE,PISCINA,3.437639724,-76.50038567,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/956.png
1512,ESCENARIO,CANCHA DE FUTBOL DE LA UNIDAD RECREATIVA LOS GUADUALES,Recreativo,KR 9 NORTE N?71-35,4401209,CALI,VALLE DEL CAUCA,0,0,Complejo deportivo,UNIDAD RECREATIVA LOS GUADUALES,Zona Urbana,COMUNA SEIS,CANCHA DE FUTBOL,3.488985012,-76.50221385,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/32.png
2140,ESCENARIO,CANCHA DE MINIFUTBOL DE LA INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Recreativo y Educación Fisíca,KR 62 N? 2-28,5513540,CALI,VALLE DEL CAUCA,politecnico@emcal.net.co,politecnico@emcal.net.co,Establecimiento educativo,INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE MINIFUTBOL,3.402504675,-76.55377412,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/660.png
63,CLUBES,CLUB ALAS,PARAPENTE,CL 19 NORTE 11-42,,ARMENIA,QUINDIO,,yermenson@hotmail.com,,,,,,4.55720996,-75.65446894,
668,LIGAS,LIGA DE HAPKIDO DEL TOLIMA,HAPKIDO,CL 42 CON KR  5A  UNIDAD DEPORTIVA PISCINAS OLIMPICAS,,IBAGUÉ,TOLIMA,ibaguehapkidotol@hotmail.com,ibaguehapkidotol@hotmail.com,,,,,,4.434408257,-75.21208096,
2041,ESCENARIO,CANCHA MULTIPLE DEL BARRIO EL LIMONAR,Recreativo y Deportivo,KR 66A CON CL 9,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECISIETE,CANCHA MULTIPLE,3.397283054,-76.54441208,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/561.png
950,ESCENARIO,CANCHA MULTIPLE ASOMENORES,Deportivo,CL 29 N? 28-41 BARRIO ZARAGOCILLA,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Establecimiento educativo,INSTITUCION  ASOMENORES,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 8,CANCHA MULTIPLE,10.40132917,-75.50457117,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/253.png
792,ESCENARIO,CANCHA MICROFUTBOL URBANIZACION FELFLE,Deportivo,KR 6C SUR ENTRE CL 46B Y 46 C,3621244,BARRANQUILLA,ATLANTICO,atencioalciudadano@barranquilla.gov.co,atencioalciudadano@barranquilla.gov.co,Otro,SECRETARIA DISTRITAL DE RECREACION Y DEPORTES DE BARRANQUILLA,Zona Urbana,SIN COMUNAS,CANCHA DE MICROFUTBOL,10.92886983,-74.80370933,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/218.png
601,LIGAS,LIGA DE ATLETISMO DE RISARALDA,ATLETISMO,DG 18 N° 8 -42 BARRIO CAMPESTRE B,,DOSQUEBRADAS,RISARALDA,atlerisaralda@fecodatle.org,atlerisaralda@fecodatle.org,,,,,,4.827978624,-75.6855523,
1445,ESCENARIO,CANCHA MULTIPLE DEL BARRIO EL DORADO 1,Deportivo,BARRIO EL DORADO 1 MZ 10,3248001,PEREIRA,RISARALDA,,,Otro,SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE,Zona Urbana,COMUNA CONSOTA,CANCHA MULTIPLE,4.801927667,-75.7193295,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\270.png
2139,ESCENARIO,CANCHA DE MICROFUTBOL DE LA INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Recreativo y Educación Fisíca,KR 62 N? 2-28,5513540,CALI,VALLE DEL CAUCA,politecnico@emcal.net.co,politecnico@emcal.net.co,Establecimiento educativo,INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE MICROFUTBOL,3.402725756,-76.55377783,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/659.png
1646,ESCENARIO,CANCHA MULTIPLE DE LA  DE LA INSTITUCION EDUCATIVA  ALFONSO LOPEZALFONSO LOPEZ SEDE RAFAEL POMBO,Recreativo y Educación Fisíca,KR 7 S BIS CL 72,0,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA ALFONSO LOPEZ,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.453875445,-76.48291497,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/166.png
1984,ESCENARIO,CANCHA MULTIPLE DEL BARRIO TORRES DE COMFANDI,Recreativo y Deportivo,CL 56 CON KR 1D,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA CINCO,CANCHA MULTIPLE,3.473558822,-76.49936703,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/504.png
1222,ESCENARIO,CANCHA MULTIPLE N° 1 BARRIO RANCHO GRANDE,Deportivo,CL 9w KR13 BARRIO RANCHO GRANDE,7822583,MONTERÍA,CORDOBA,www.monteria-cordoba.gov.co,www.monteria-cordoba.gov.co,Otro,ALCALDIA DE MONTERIA,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE,8.751881091,-75.90681705,http://www.visorgeocoldeportes.gov.co/images/escenarios/23001/34.png
1776,ESCENARIO,CANCHA DE MICROFUTBOL SINTETICA DE LA CORPORACION PARA LA RECREACION PARQUE DEL AMOR,Recreativo,CL 70 N?5N-21,6661995,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo recreativo,CORPORACION PARA LA RECREACION POPULAR PARQUE DEL AMOR,Zona Urbana,COMUNA DOS,CANCHA DE MICROFUTBOL SINTETICA,3.493569924,-76.52128242,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/296.png
1367,ESCENARIO,CANCHA MULTIPLE DEL COLEGIO SEMINARIO,Deportivo,AV 9E 4-86,5742605,CÚCUTA,NORTE DE SANTANDER,semenor4@hotmail.com,semenor4@hotmail.com,Establecimiento educativo,COLEGIO SEMINARIO,Zona Urbana,COMUNA CENTRO ORIENTAL,CANCHA MULTIPLE,7.895603167,-72.4916835,http://www.visorgeocoldeportes.gov.co/images/escenarios/54001/121.png
1787,ESCENARIO,CANCHA DE MINIFUTBOL DE LA INSTITUCION EDUCATIVA  TECNICO DEL COMERCIO SANTA CECILIA SEDE 2,Recreativo y Educación Fisíca,CL 62 NORTE N?2BN-00,6649075,CALI,VALLE DEL CAUCA,administrador@iesantaceciliacali.edu.co,administrador@iesantaceciliacali.edu.co,Establecimiento educativo,INSTITUCION EDUCATIVA  TECNICO DEL COMERCIO SANTA CECILIA SEDE 2,Zona Urbana,COMUNA DOS,CANCHA DE MINIFUTBOL,3.486587951,-76.50544296,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/307.png
2078,ESCENARIO,CANCHA MULTIPLE DE LA UNIVERSIDAD SANTIAGO DE CALI,Recreativo y Educación Fisíca,CL 5 N? 62-00,5183000,CALI,VALLE DEL CAUCA,www.usc.edu.co,www.usc.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA MULTIPLE,3.402900589,-76.54838287,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/598.png
1379,ESCENARIO,CANCHA DE FUTBOL PARQUE METROPOLITANO DEL CAFE,Deportivo,PARQUE DEL CAFE,3263211,PEREIRA,RISARALDA,areaescenarios@hotmail.com,areaescenarios@hotmail.com,Otro,SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE,Zona Urbana,COMUNA EL JARDIN,CANCHA DE FUTBOL,4.810240167,-75.72111417,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\65.png
2483,ESCENARIO,CANCHA DE MINIFUTBOL DEL BARRIO LA PAZ,Recreativo y Deportivo,KR 27F CON CL 72P,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA TRECE,CANCHA DE MINIFUTBOL,3.427313841,-76.49026159,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/1003.png
1975,ESCENARIO,CANCHA DE BALONCESTO DEL BARRIO VILLAS DEL PRADO,Recreativo y Deportivo,KR 3 CON CL 58A,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA CINCO,CANCHA DE BALONCESTO,3.46697396,-76.49578844,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/495.png
